author_id,tweet_id,retweet_count,favourite_count,reply_count,quote_count,followers_count,friends_count,statuses_count,access,screen_name,name,description,profile_image_url,user_lang,location,url
2927236667,991755549812412417,0,0,0,0,865,633,107081,2018-05-02 19:05:23,TercoRec,Terco Recalcitrante,"No conozco a la mitad de ustedes, ni la mitad de lo que quisiera y lo que yo quisiera es menos de la mitad de lo que la mitad de ustedes merece. (Bilbo Bolson)",http://pbs.twimg.com/profile_images/545344545265696768/IYOllP79_normal.png,es,,
108524355,991241865297997824,189,135,19,13,77511,3498,40772,2018-05-02 19:08:33,mutludc,Mutlu Civiroglu,Syria & Kurdish Affairs Analyst | Closely Monitoring #YPG | #SDF | #ISIS | #Afrin | #Kobane | #HDP| Also Focusing on #Yazidi #Turkey #KRG,http://pbs.twimg.com/profile_images/988944787519700992/fcTWsCJ-_normal.jpg,en,"Afrin, Diyarbakir, Kobani",http://www.voanews.com
2365742752,991756346730086405,0,0,0,0,814,1641,36549,2018-05-02 19:08:33,xabamez,Darth Permin,"Vendebiblias de profesión, soñador de vocación. Napar hiritar euskalduna",http://pbs.twimg.com/profile_images/585462386355740672/Fbek4xkI_normal.jpg,es,,
2596413645,991752334626586624,31,38,4,2,103434,7963,155108,2018-05-02 19:11:15,carrieksada,Carrie ❤️ America 🇺🇸,"“To disarm the people, is the best and most effectual way to enslave them” ~ George Mason #2ADefenders #NRA #MAGA #KeepAmericaGreat #CCOT #VetsFirst",http://pbs.twimg.com/profile_images/974741035669585920/-hDq76yF_normal.jpg,en,"California, USA",
913083595727683584,991757026203074562,0,0,0,0,203,21,38510,2018-05-02 19:11:15,MikeVisevok,Mike Lvov,"Medical Professional, Interests in Aviation, Guns, NRA, Politics, Technology.  Trump Train, USAF, Love GOD Country Flag & Animals! MAGA",http://pbs.twimg.com/profile_images/965359388457234432/jUFxEvKa_normal.jpg,en,Church,
941680316506411009,991385657972084737,287,435,57,19,5058,717,1356,2018-05-02 19:17:18,DoraGezwitscher,Dora zwitschert,"Früher grün, jetzt parteilos und glücklich. Fränkin - Nürnberg - FCN! Alles ist präfaktische Satire 🙃",http://pbs.twimg.com/profile_images/947062009165701126/sSGK7yjy_normal.jpg,de,Nuern,
22153676,991603649540427776,127,198,17,3,12062,2733,14739,2018-05-02 19:17:18,lawyerberlin,Markus Roscher-Meinel 🇩🇪,"#dlp2018, Recht geht vor Macht (Bismarck). Freiheit, Familie, Vaterland. Rechtsanwalt, ErbR+StrafR-Fachanwalt, 1/4 Böhme, 1/4 Westfale, 1/2 Thüringer #wende2018",http://pbs.twimg.com/profile_images/631562730021998593/B3GntXfx_normal.jpg,de,Deutschland,http://www.berliner-kanzlei.de
870200407,991758548760702976,0,0,0,0,4007,259,214725,2018-05-02 19:17:18,haut_drauf,Eastside,"Schuldig durch Geburt. Der größte Lump im ganzen Land,ist und bleibt der Antifant.Wer den Faschismus besiegen will,muß die Antifa ausrotten.    SS + SA = ANTIFA",http://pbs.twimg.com/profile_images/939596212822577152/O2IgnHQZ_normal.jpg,de,,
916205628363862016,991748634130731009,7,12,4,0,578,386,12344,2018-05-02 19:23:06,Gut_menschkind,gutmenschkind #13%,Alter Account @gutmenschkind „witheld in D“! #NetzDG Stasi war aktiv! Aktuell shadowbanned! #stoprefugees #stopislam #fabelhAFD,http://pbs.twimg.com/profile_images/947735382170521601/x8TBopdX_normal.jpg,de,,
870200407,991760008357531648,0,0,0,0,4007,259,214729,2018-05-02 19:23:06,haut_drauf,Eastside,"Schuldig durch Geburt. Der größte Lump im ganzen Land,ist und bleibt der Antifant.Wer den Faschismus besiegen will,muß die Antifa ausrotten.    SS + SA = ANTIFA",http://pbs.twimg.com/profile_images/939596212822577152/O2IgnHQZ_normal.jpg,de,,
954124423,991717019887329280,190,290,16,13,217684,5887,47229,2018-05-02 19:25:49,AmyMek,Amy Mek,"God, Family & Country; Sports Fitness & Vegan; Psychotherapist & Fixer; I Fight 4 the Wrongfully Incarcerated & Animals #RAIR #RAIRFoundation #NRA #Trump 🇺🇸",http://pbs.twimg.com/profile_images/677625882924699650/nIWmm6ug_normal.jpg,en,NYC,http://rairfoundation.com
286812557,991760692054282240,0,0,0,0,17,157,871,2018-05-02 19:25:49,SteveGrubb01,Steve Grubb,,http://pbs.twimg.com/profile_images/807898963919695872/7Cwvlgn5_normal.jpg,en,,
25073877,991669454823141376,11456,41153,12738,1537,51425209,46,37460,2018-05-02 19:26:15,realDonaldTrump,Donald J. Trump,45th President of the United States of America🇺🇸,http://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,en,"Washington, DC",http://www.Instagram.com/realDonaldTrump
738153522277945344,991760801097641984,0,0,0,0,19715,13230,61969,2018-05-02 19:26:15,dawg_lb,Buddy dawgmadd  Wise,"Constitution/1A/2A, Military/Vets, Economic Growth/Fair Trade, Fiscal Mgt, #MAGA,#SecureBorders,#CCOT, #WETHEPEOPLE LIST=BLOCK RT NOT ENDORSEMENT, #dog_lb",http://pbs.twimg.com/profile_images/834139501819596800/slmjJcW0_normal.jpg,en,WE THE PEOPLE NATION,
2574890250,991760544557359104,0,1,0,0,1518,1623,16293,2018-05-02 19:29:05,Salanefrin,Ahmad Hasan,evîn mirovan dike mirov,http://pbs.twimg.com/profile_images/981525091694645249/FcUwUhMP_normal.jpg,ar,,
962717507273490432,991761514137817095,0,0,0,0,492,549,20140,2018-05-02 19:29:05,DbjRg,Parrî,Kurdistan ❤️☀️💚,http://pbs.twimg.com/profile_images/991643424515395584/pfvEH77D_normal.jpg,en,,
365854454,991761874843648000,0,0,0,0,47069,1132,266131,2018-05-02 19:30:31,SBOBET,SBOBET,"A place for Trust, Value and Speed. Followers must be 18+. Gamble responsibly. http://www.gamcare.org.uk",http://pbs.twimg.com/profile_images/984294483373125632/-4FMuLL9_normal.jpg,en,,http://SBOBET.com
487834443,991617533194227712,761,454,20,18,74640,504,42243,2018-05-02 19:31:18,HasanCucuk,Hasan Cücük,Journalist - Gazeteci yedek hesabım @HasanCucuk1,http://pbs.twimg.com/profile_images/935587884702294018/zOJgvVLf_normal.jpg,tr,Copenhagen ,http://tr724.com
956610243940831233,991762071980314624,0,0,0,0,4,21,336,2018-05-02 19:31:18,pelekut,Fevzi.1981 Pelekut,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,el,,
833492448240336896,991745264191987713,92,73,2,3,10318,8091,16308,2018-05-02 19:34:20,biruyuryazar,υуυя уαzαя 💭,Hakikat; ince bir tül perdenin ardında gizlidir. O perde kalktığında; yaptıklarınıza ve söylediklerinize pişman olmayın❕ #takip #takibetakip #geritakip #ff,http://pbs.twimg.com/profile_images/975743594882617344/cj1-NZHj_normal.jpg,tr,"Zurich, Switzerland",
526110917,991759556983316482,10,6,0,0,80773,2037,334262,2018-05-02 19:34:20,mehmetcheliklv,LETONYA MUHTARI ®,Diplomasız Muhtar,http://pbs.twimg.com/profile_images/827725953400971264/6sy3AJzx_normal.jpg,tr,,
840649543561682946,991762835347820550,0,0,0,0,1198,1454,41825,2018-05-02 19:34:20,MFATA79,Mehmet Ferdi Ata,Yaradilani yaradan dan oturu sever.  Sirtlanlari gecmisti beser yirticilikta Dissizmi biri onu kardesleri yerdi   INSAN OLARAK KALIN !!!!,http://pbs.twimg.com/profile_images/847608518131695616/Kud9DmF8_normal.jpg,tr,Dunya,
302111485,991431269513756672,276,1163,41,25,534348,24,5090,2018-05-02 19:37:16,Enes_Kanter,Enes Kanter,{Hizmetin Hizmetkârı} #Live4Others 🗽 #EK00 http://Instagram.com/eneskanter11 🇹🇷 http://facebook.com/KanterNBA,http://pbs.twimg.com/profile_images/922168415367901185/lFcNtHMZ_normal.jpg,en,"New York, USA",http://EnesKanter11.com
943924685259067392,991763573541081088,0,0,0,0,59,188,1499,2018-05-02 19:37:16,miyamoto_katana,Miyamoto Katana,,http://pbs.twimg.com/profile_images/943926503863074816/tvWHx1d-_normal.jpg,en,,
897619242,991763619661697024,0,0,0,0,27850,501,65141,2018-05-02 19:37:27,PinnacleSports,Pinnacle,The world’s sharpest bookmaker sharing unique betting insight and explaining how betting works. Gamble responsibly.,http://pbs.twimg.com/profile_images/738330270022012928/yG3HwaeQ_normal.jpg,en,,http://www.pinnacle.com
738153522277945344,991751532424060929,68,76,15,9,19715,13231,61972,2018-05-02 19:43:09,dawg_lb,Buddy dawgmadd  Wise,"Constitution/1A/2A, Military/Vets, Economic Growth/Fair Trade, Fiscal Mgt, #MAGA,#SecureBorders,#CCOT, #WETHEPEOPLE LIST=BLOCK RT NOT ENDORSEMENT, #dog_lb",http://pbs.twimg.com/profile_images/834139501819596800/slmjJcW0_normal.jpg,en,WE THE PEOPLE NATION,
3344944154,991765054134669312,0,0,0,0,1200,1296,33363,2018-05-02 19:43:09,Craybo23,Lord Kraybo,For Entertainment purposes only. #Independent #News #Analyst #Conservative #Libertarian #Parody #Levinite #Freethinker #Musiclover #Gamer #Irish #WalkingDead,http://pbs.twimg.com/profile_images/984310028508200960/Fi_-vuHP_normal.jpg,en,Korriban,
954124423,991717019887329280,199,303,16,13,217685,5887,47229,2018-05-02 19:43:12,AmyMek,Amy Mek,"God, Family & Country; Sports Fitness & Vegan; Psychotherapist & Fixer; I Fight 4 the Wrongfully Incarcerated & Animals #RAIR #RAIRFoundation #NRA #Trump 🇺🇸",http://pbs.twimg.com/profile_images/677625882924699650/nIWmm6ug_normal.jpg,en,NYC,http://rairfoundation.com
2227319840,991765066696482816,0,0,0,0,2957,2576,9815,2018-05-02 19:43:12,ZZdmarie8765,DMarie,"True American 100% Respect & Honor Our Military & LEO! Proud @NRA member Pro #2A, Pro-Veteran, Always! Pro @realdonaldtrump & I stand 🇺🇸 WWG1WGA",http://pbs.twimg.com/profile_images/983743238208012288/50r6MSNQ_normal.jpg,en,United States of America,
455830743,991013394315608064,5,8,0,0,3460,4231,16704,2018-05-02 19:43:41,davidzuellig,David Züllig,"🌹Trump+Putin+Netanyahu+Orban+Modi+SuuKyi+Duterte🌹👍BREXIT🐸🌲🐥national-conservative👍❤️🇺🇸🇮🇱🇩🇪🇵🇱🇦🇹🇨🇭🇮🇹🇯🇵❤️😡left=ISlam,EU,UN,Merkel,Trudeau😡",http://pbs.twimg.com/profile_images/810607389338726401/5mswm5Wi_normal.jpg,de,,
828115979758661632,991765188322910208,0,0,0,0,5214,4940,48584,2018-05-02 19:43:41,AlbertJitka,Jitka Albert,#CONSERVATIVE #MAGA #SmallerGov #CHRISTIAN #BuildTheWall #PATRIOT #NoSocialism #LawAndOrder #TRUMP #DrainTheSwamp #VET #AmericaFirst,http://pbs.twimg.com/profile_images/881886404946661376/W6efN9mA_normal.jpg,en,,
92460378,991686117186469889,45,26,3,0,94712,2447,181874,2018-05-02 19:45:26,yagizefe,FUAT BARAN,Writer and journalist (Gazeteci-Yazar) Facebook https://www.facebook.com/fuatbaran01 fuatbaran01@gmail.com Destekleriniz için https://www.patreon.com/FuatBaran,http://pbs.twimg.com/profile_images/980829217230290944/Upip9Hae_normal.jpg,en,,http://www.yenihamle.com
940033190701367296,991765628745904128,0,0,0,0,55,71,4455,2018-05-02 19:45:26,Hatices45483547,Hatice simsek,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,pt,,
4764985268,847219249106112517,481,1098,43,44,72679,33,48613,2018-05-02 19:47:58,aklingozu,Aklın Gözü,"Yeryüzünde ne yazıldıysa insan yazdı, ne söylendiyse insan söyledi. || Dikkat: Hesap çokça zincir içerir.||  Polemiğe girilmez. Yedek Hesap: @aklingozuyedek",http://pbs.twimg.com/profile_images/739911319017693184/sUni1Gvn_normal.jpg,en,,http://mastodon.social/@aklingozu
90064632,991766266267492353,0,0,0,0,3506,182,17695,2018-05-02 19:47:58,desprite,desprite,Resmi Twitter hesabıdır. Official Twitter account. #FF @aklingozu,http://pbs.twimg.com/profile_images/820730691726036992/lX8rJSfD_normal.jpg,tr,,
819535337886191616,991766413063933952,0,0,0,0,6338,6484,23284,2018-05-02 19:48:33,TrumpieThinskin,Trumpo the Clown of Midtown West,#UNITE.....#FBR #StrongerTogether (I follow back). #TheResistance #UniteBlue ... Trumpanzees will be blocked...ARE WE WINNING YET???,http://pbs.twimg.com/profile_images/966253087135621120/WpDNG9Vu_normal.jpg,en,NYC,
339233372,991413256714641410,956,3242,225,1458,14287,560,21507,2018-05-02 19:49:21,Iazyboy,j.,,http://pbs.twimg.com/profile_images/831371372475604993/IeFkJ_sJ_normal.jpg,en,"Hell, MI",
869193235918454786,991766516315115522,4,2,0,0,62210,0,497,2018-05-02 19:49:21,offensivemem3s_,Offensive Memes,DM me memes - offensive - i own no content posted - DM for removel,http://pbs.twimg.com/profile_images/875464015337730048/Cta3L18Q_normal.jpg,en,,
2892418731,991766614390530048,0,0,0,0,656,174,53383,2018-05-02 19:49:21,_neves23_,💔,👽,http://pbs.twimg.com/profile_images/990364850525298689/tii5M47z_normal.jpg,pt,,
339233372,991413256714641410,964,3277,230,1472,14287,560,21507,2018-05-02 19:53:45,Iazyboy,j.,,http://pbs.twimg.com/profile_images/831371372475604993/IeFkJ_sJ_normal.jpg,en,"Hell, MI",
869193235918454786,991766516315115522,83,117,1,2,62210,0,497,2018-05-02 19:53:45,offensivemem3s_,Offensive Memes,DM me memes - offensive - i own no content posted - DM for removel,http://pbs.twimg.com/profile_images/875464015337730048/Cta3L18Q_normal.jpg,en,,
954662401412124677,991767721678393347,0,0,0,0,81,235,5803,2018-05-02 19:53:45,rubeeeen2808,Ruben04 🥀,Nicole 🏹,http://pbs.twimg.com/profile_images/954664949053362176/c1kKPmhk_normal.jpg,pt,,
339233372,991413256714641410,967,3295,231,1479,14287,560,21507,2018-05-02 19:55:36,Iazyboy,j.,,http://pbs.twimg.com/profile_images/831371372475604993/IeFkJ_sJ_normal.jpg,en,"Hell, MI",
869193235918454786,991766516315115522,109,166,1,2,62210,0,497,2018-05-02 19:55:36,offensivemem3s_,Offensive Memes,DM me memes - offensive - i own no content posted - DM for removel,http://pbs.twimg.com/profile_images/875464015337730048/Cta3L18Q_normal.jpg,en,,
3575833755,991768187267100673,0,0,0,0,524,245,28903,2018-05-02 19:55:36,excelentememe,flávia,um nove zero seis // sc: so-porqueposso (@xisdemano),http://pbs.twimg.com/profile_images/991400346881855489/javQzp95_normal.jpg,pt,A18,https://www.instagram.com/flavvias/
57039681,991431323716857857,48,33,19,9,1173635,50,369616,2018-05-02 19:56:04,stargazete,Star Gazetesi 🇹🇷,Milli İradenin Sesi - Star Gazetesi Resmi Twitter hesabıdır https://www.facebook.com/stargazete https://www.instagram.com/stargazete,http://pbs.twimg.com/profile_images/886854761839960065/CMbMrTMl_normal.jpg,tr,Turkiye,http://www.star.com.tr
740683594633355265,991450765154807808,26,18,1,0,12313,20,2915,2018-05-02 19:56:04,CahitArifoglu,Cahit Ali Arifoglu,Official Account http://www.anatoliatodays.tk/ 'da yazıyorum. Yedek Hesabım @caarifoglu'dur https://m.facebook.com/caarifoglu,http://pbs.twimg.com/profile_images/740684017838657536/CJoXkV7-_normal.jpg,en,"Dallas, TX",http://www.aktuelturk.tk/yazarlar/deger-miydi/
978254138470535168,991768304703426560,0,0,0,0,54,120,5193,2018-05-02 19:56:04,Robery43830805,Robery,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,tr,,
702303494053634049,991726590445826048,52,206,3,5,66083,214,25972,2018-05-02 19:56:42,STAR,STAR,Official #STAR Twitter. ⭐️ Wednesdays at 9/8c on FOX! https://www.instagram.com/staronfox,http://pbs.twimg.com/profile_images/964220924076605440/rc8tLbmq_normal.jpg,en,FOX,http://fox.tv/WatchSR
919622839556337664,991768464070193158,0,0,0,0,698,774,123268,2018-05-02 19:56:42,0DGMETHHAZE666,0DGMETHHAZE666,K G B    NSDAP,http://pbs.twimg.com/profile_images/919627465206763521/skgRrml2_normal.jpg,de,Schweiz,http://WWW.SWISSCOWS.CH
57734851,991769072277782529,0,0,0,0,4787,4739,19016,2018-05-02 19:59:07,NJ_Joe_14,NJ_Joe_14,"Bible believing  Protestant Christian, and opposed to Political Islam. MAGA !",http://pbs.twimg.com/profile_images/888759218517495808/UGAXKrki_normal.jpg,en,New Jersey,
980116740972695552,982999654202859520,5,12,0,0,1448,4666,184,2018-05-02 20:03:07,3alamsks,سكس عالمي مترجم,+ 18 ممحونه متحرره أحب افلام السكس و أنزل لكم الي تعجبني وتشوفونها مجانا ، افلامي في المفضلة #سكس #افلام_سكس #روابط_سكس #صور_سكس,http://pbs.twimg.com/profile_images/980119023496114176/6_DyReOl_normal.jpg,fr,,
987394916719431680,991770078885679104,0,0,0,0,10,35,83,2018-05-02 20:03:07,XF0h8otFob1dczT,عبدالعزيز يحي البكيل,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,ar,,
291273472,991770695469166592,0,0,0,0,122,0,100492,2018-05-02 20:05:34,tmdflakstp,히틀러_Bot,명언/나치독일 정보등을 말합니다 실험중,http://pbs.twimg.com/profile_images/1334649788/ProfilePhoto_normal.png,ko,,
455830743,990631636868923400,2,0,0,0,3460,4231,16704,2018-05-02 20:08:59,davidzuellig,David Züllig,"🌹Trump+Putin+Netanyahu+Orban+Modi+SuuKyi+Duterte🌹👍BREXIT🐸🌲🐥national-conservative👍❤️🇺🇸🇮🇱🇩🇪🇵🇱🇦🇹🇨🇭🇮🇹🇯🇵❤️😡left=ISlam,EU,UN,Merkel,Trudeau😡",http://pbs.twimg.com/profile_images/810607389338726401/5mswm5Wi_normal.jpg,de,,
828115979758661632,991771555297296384,0,0,0,0,5214,4940,48632,2018-05-02 20:08:59,AlbertJitka,Jitka Albert,#CONSERVATIVE #MAGA #SmallerGov #CHRISTIAN #BuildTheWall #PATRIOT #NoSocialism #LawAndOrder #TRUMP #DrainTheSwamp #VET #AmericaFirst,http://pbs.twimg.com/profile_images/881886404946661376/W6efN9mA_normal.jpg,en,,
2596413645,991752334626586624,107,164,5,5,103444,7963,155119,2018-05-02 20:11:18,carrieksada,Carrie ❤️ America 🇺🇸,"“To disarm the people, is the best and most effectual way to enslave them” ~ George Mason #2ADefenders #NRA #MAGA #KeepAmericaGreat #CCOT #VetsFirst",http://pbs.twimg.com/profile_images/974741035669585920/-hDq76yF_normal.jpg,en,"California, USA",
933527721224916993,991772138297266176,0,0,0,0,610,596,11916,2018-05-02 20:11:18,Eileen15853174,Eileen,"Very red pilled for years, cannot believe what is going on!!!",http://pbs.twimg.com/profile_images/953410516403326977/tbh4nSKd_normal.jpg,en,"Millstone, NJ",
1142312972,991582107196633090,884,907,257,9,35405,33563,63789,2018-05-02 20:12:04,german21168,🕇german turis🇪🇸,mi unica mision DEFENDER ESPAÑA para dejar algo decente a mis hijos el día de mañana. en gab.@germanturis mi voto a @vox_es generales  @espana_2000 municipales,http://pbs.twimg.com/profile_images/970636577297911808/K7hElxQB_normal.jpg,es,"Valencia, España",
397610007,991772331243720709,0,0,0,0,145,190,8369,2018-05-02 20:12:04,alvarogserrano,alvaro guerrero,,http://pbs.twimg.com/profile_images/3126408882/9320b59aad5814aef7cf16dfaff60db0_normal.jpeg,es,,
2596413645,991719202208690177,374,421,91,49,103445,7963,155125,2018-05-02 20:21:34,carrieksada,Carrie ❤️ America 🇺🇸,"“To disarm the people, is the best and most effectual way to enslave them” ~ George Mason #2ADefenders #NRA #MAGA #KeepAmericaGreat #CCOT #VetsFirst",http://pbs.twimg.com/profile_images/974741035669585920/-hDq76yF_normal.jpg,en,"California, USA",
49384107,991774722005270528,0,0,0,0,302,422,18079,2018-05-02 20:21:34,mdt299,Mike Thomas,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,en,,
339233372,991413256714641410,1019,3477,241,1491,14290,560,21507,2018-05-02 20:22:37,Iazyboy,j.,,http://pbs.twimg.com/profile_images/831371372475604993/IeFkJ_sJ_normal.jpg,en,"Hell, MI",
869193235918454786,991766516315115522,341,561,4,4,62237,0,497,2018-05-02 20:22:37,offensivemem3s_,Offensive Memes,DM me memes - offensive - i own no content posted - DM for removel,http://pbs.twimg.com/profile_images/875464015337730048/Cta3L18Q_normal.jpg,en,,
416188366,991774986233839616,0,0,0,0,653,290,43976,2018-05-02 20:22:37,cgvrridx,César Garrido Payno.,ATEO. Crouch Bind Set.Futuro productor audiovisual y de espectáculos. Sonrio mientras sangro como el puto Tyler Durden. Insert Coin.,http://pbs.twimg.com/profile_images/968622990727532547/nDsjuXq8_normal.jpg,es,"Carabachel025, Nibiru.",https://www.youtube.com/channel/UC3GjAfTZLxORDoByRy39fqQ
2596413645,991719202208690177,383,431,93,50,103448,7963,155127,2018-05-02 20:27:38,carrieksada,Carrie ❤️ America 🇺🇸,"“To disarm the people, is the best and most effectual way to enslave them” ~ George Mason #2ADefenders #NRA #MAGA #KeepAmericaGreat #CCOT #VetsFirst",http://pbs.twimg.com/profile_images/974741035669585920/-hDq76yF_normal.jpg,en,"California, USA",
1370971824,991776248711000064,0,0,0,0,134184,45929,281672,2018-05-02 20:27:38,GaetaSusan,Susan❤ UnitedWeStand,"ALL LIVES MATTER, I'm an American, Love God, Love my Country.  #GodBlessAmerica 🙏 I Will Stand Up! 🇺🇸🇺🇸🇺🇸",http://pbs.twimg.com/profile_images/942871301919838208/5NfonSgW_normal.jpg,en,,
869193235918454786,991314489885839360,2525,4073,9,62,62241,0,497,2018-05-02 20:27:57,offensivemem3s_,Offensive Memes,DM me memes - offensive - i own no content posted - DM for removel,http://pbs.twimg.com/profile_images/875464015337730048/Cta3L18Q_normal.jpg,en,,
761709748614037504,991776328390184960,0,0,0,0,401,346,28547,2018-05-02 20:27:57,Branco_DG,Silver❄,23/03/2017 💛🔙 Eu não volto atrás com a minha palavra porque esse é o meu jeito ninja💛🔙 23/01,http://pbs.twimg.com/profile_images/958343812132360193/Km2COoV4_normal.jpg,pt,Konoha,https://curiouscat.me/Branco_waw
869193235918454786,991742425734569985,458,1185,7,17,62242,0,497,2018-05-02 20:29:34,offensivemem3s_,Offensive Memes,DM me memes - offensive - i own no content posted - DM for removel,http://pbs.twimg.com/profile_images/875464015337730048/Cta3L18Q_normal.jpg,en,,
900259563907272704,991776735254413312,0,0,0,0,62,703,7113,2018-05-02 20:29:34,covando97,Carlos Ovando,Look Into My  Eyes,http://pbs.twimg.com/profile_images/983165272889716738/EG71lEvt_normal.jpg,en,You're mom gay,
869193235918454786,991742389214765057,468,1070,3,26,62243,0,497,2018-05-02 20:30:14,offensivemem3s_,Offensive Memes,DM me memes - offensive - i own no content posted - DM for removel,http://pbs.twimg.com/profile_images/875464015337730048/Cta3L18Q_normal.jpg,en,,
1641619117,991776903026675712,0,0,0,0,117,321,7873,2018-05-02 20:30:14,danielca92,Dani,,http://pbs.twimg.com/profile_images/917535739465912320/secQJ6HT_normal.jpg,es,"Valencia, España",
1142312972,991758497443405826,112,195,19,1,35404,33551,63795,2018-05-02 20:35:06,german21168,🕇german turis🇪🇸,mi unica mision DEFENDER ESPAÑA para dejar algo decente a mis hijos el día de mañana. en gab.@germanturis mi voto a @vox_es generales  @espana_2000 municipales,http://pbs.twimg.com/profile_images/970636577297911808/K7hElxQB_normal.jpg,es,"Valencia, España",
754020787141668864,991778127759183873,0,0,0,0,74,243,10208,2018-05-02 20:35:06,scarRod66887011,Óscar Rodríguez,,http://pbs.twimg.com/profile_images/868413114445942784/P6YOy-w0_normal.jpg,es,,
1142312972,991588605998043136,44,49,1,0,35404,33551,63794,2018-05-02 20:36:04,german21168,🕇german turis🇪🇸,mi unica mision DEFENDER ESPAÑA para dejar algo decente a mis hijos el día de mañana. en gab.@germanturis mi voto a @vox_es generales  @espana_2000 municipales,http://pbs.twimg.com/profile_images/970636577297911808/K7hElxQB_normal.jpg,es,"Valencia, España",
990276638997991424,991778371016232961,0,0,0,0,8,4,1251,2018-05-02 20:36:04,JGC13657439,J.G.C,,http://pbs.twimg.com/profile_images/990296958106468352/H2tUXoAt_normal.jpg,en,,
869193235918454786,987417286679121925,1094,1689,21,42,62245,0,497,2018-05-02 20:40:47,offensivemem3s_,Offensive Memes,DM me memes - offensive - i own no content posted - DM for removel,http://pbs.twimg.com/profile_images/875464015337730048/Cta3L18Q_normal.jpg,en,,
204176679,991779558025084928,0,0,0,0,4839,4705,127578,2018-05-02 20:40:47,ThePoliticalHat,"Þe Political Hat, Proud Kyriarch","Politics, News, and Drollarity with a Tip of the Hat",http://pbs.twimg.com/profile_images/947724322843402241/oPhMSPwU_normal.jpg,en,"Las Vegas, NV",http://politicalhat.com
4764985268,991747918095880193,12,44,2,1,72692,33,48616,2018-05-02 20:42:12,aklingozu,Aklın Gözü,"Yeryüzünde ne yazıldıysa insan yazdı, ne söylendiyse insan söyledi. || Dikkat: Hesap çokça zincir içerir.||  Polemiğe girilmez. Yedek Hesap: @aklingozuyedek",http://pbs.twimg.com/profile_images/739911319017693184/sUni1Gvn_normal.jpg,en,,http://mastodon.social/@aklingozu
755180885411033088,991779914549514240,0,0,0,0,256,366,48262,2018-05-02 20:42:12,DarbeliMatkap23,HAYIR,,http://pbs.twimg.com/profile_images/965577937633398784/oUYocYt3_normal.jpg,tr,,
869193235918454786,991742389214765057,498,1106,3,26,62249,0,497,2018-05-02 20:42:43,offensivemem3s_,Offensive Memes,DM me memes - offensive - i own no content posted - DM for removel,http://pbs.twimg.com/profile_images/875464015337730048/Cta3L18Q_normal.jpg,en,,
595205792,991780044560388097,0,0,0,0,105,201,9810,2018-05-02 20:42:43,Senhorjhonn,brodo,I don’t care at all,http://pbs.twimg.com/profile_images/933752277738942465/bm2dCbTN_normal.jpg,pt,,
869193235918454786,991742389214765057,508,1116,3,26,62249,0,497,2018-05-02 20:46:03,offensivemem3s_,Offensive Memes,DM me memes - offensive - i own no content posted - DM for removel,http://pbs.twimg.com/profile_images/875464015337730048/Cta3L18Q_normal.jpg,en,,
2941410280,991780883404386305,0,0,0,0,100,142,4694,2018-05-02 20:46:03,J21Emanuel,Manú 🍺,"18 year, smf/                                          I learned to never give up, and fight for my dreams.",http://pbs.twimg.com/profile_images/986485968134959104/Q7uylTVi_normal.jpg,pt,Portugal,
339233372,991413256714641410,1055,3618,254,1534,14294,560,21507,2018-05-02 20:46:22,Iazyboy,j.,,http://pbs.twimg.com/profile_images/831371372475604993/IeFkJ_sJ_normal.jpg,en,"Hell, MI",
869193235918454786,991766516315115522,475,776,5,4,62250,0,497,2018-05-02 20:46:22,offensivemem3s_,Offensive Memes,DM me memes - offensive - i own no content posted - DM for removel,http://pbs.twimg.com/profile_images/875464015337730048/Cta3L18Q_normal.jpg,en,,
4118915187,991780963104493569,0,0,0,0,920,225,44931,2018-05-02 20:46:22,lucastf1106,🎶 ☮ ℒuca$ ☮🎶,=shit≠day ♠SLB ♠ House Music ♠,http://pbs.twimg.com/profile_images/989375865724293120/32CnSFVS_normal.jpg,pt,,
738153522277945344,991751532424060929,102,134,37,16,19718,13231,61973,2018-05-02 20:48:30,dawg_lb,Buddy dawgmadd  Wise,"Constitution/1A/2A, Military/Vets, Economic Growth/Fair Trade, Fiscal Mgt, #MAGA,#SecureBorders,#CCOT, #WETHEPEOPLE LIST=BLOCK RT NOT ENDORSEMENT, #dog_lb",http://pbs.twimg.com/profile_images/834139501819596800/slmjJcW0_normal.jpg,en,WE THE PEOPLE NATION,
826104850194653186,991781499971104768,0,0,0,0,53954,15703,100789,2018-05-02 20:48:30,Jillibean557,❤️Jillian 🇺🇸🔥 👢,I am a feisty gal and a proud American again....thanks to President Trump. I love to laugh....oh and @mitchellvii Retweeted me 😎#MAGA #NRA #TrumpTrain #2A,http://pbs.twimg.com/profile_images/976636174218514432/33Q1jLk2_normal.jpg,en,,
